page_number,status,source_tokens,stored_tokens,tokens_match,chunk_id,has_embedding,embedding_dim,retrievable,first_source_token,first_stored_token,last_source_token,last_stored_token
3808,PASS,150,150,true,52847fa4-2852-4427-b898-a6529b2ce2da,true,768,true,"resonant","resonant",""","""
3809,PASS,296,296,true,1b9b392f-9439-4d67-8fa6-3f2ac8cccdb3,true,768,true,""",""",".","."
3810,PASS,479,479,true,827dac04-5d56-486c-9704-4ed41d6819c4,true,768,true,"encouraged","encouraged","faded","faded"
3811,PASS,71,71,true,254d0ed1-b76b-4891-bcf0-6ba0965b0736,true,768,true,"wildflower","wildflower",""","""
3812,PASS,287,287,true,6774944e-9914-49f2-9f1e-7bee7b7c4182,true,768,true,""",""",".","."
3813,PASS,461,461,true,99933718-dd5a-47d3-90b2-47845f8b34df,true,768,true,"satyaki","satyaki",""","""
3814,PASS,289,289,true,d176f528-0748-458c-89e6-65af3ee118cf,true,768,true,""",""","!","!"
3815,PASS,142,142,true,9588eeaa-9cd7-40b9-ab7f-fe26a7399bf4,true,768,true,"dusasana","dusasana",""","""
3816,PASS,291,291,true,c67c114a-c70a-46ee-91f9-65fc5591e10a,true,768,true,""",""",".","."
3817,PASS,481,481,true,7496f71b-ddbd-42e2-93fd-3dd809aef047,true,768,true,"karna","karna",".","."
3818,PASS,484,484,true,e23701a0-b423-4139-b689-d86db3bd2df9,true,768,true,"his","his",".","."
3819,PASS,301,301,true,625c8e2d-62b0-4583-a680-31f69a3f27dc,true,768,true,"we","we",""","""
3820,PASS,279,279,true,1e9b1aff-dcb6-412e-a7fd-d146f0b84451,true,768,true,""",""","bloody","bloody"
3821,PASS,493,493,true,f28999f0-4e48-4e52-8616-0cb2d4283258,true,768,true,"pulp","pulp","onlookers","onlookers"
3822,PASS,32,32,true,16e5eac2-8d1c-472d-88d8-c4a3cee1b0b4,true,768,true,"watch","watch",""","""
3823,PASS,282,282,true,fc6b9be8-746a-4e90-9256-55b831c210d8,true,768,true,""",""",""","""
3824,PASS,446,446,true,a4cbfb55-f86a-4e7d-b56b-64a9e52fc537,true,768,true,"dhrishtadyumna","dhrishtadyumna",""","""
3825,PASS,280,280,true,efad7074-b52a-43e7-b7dc-000d109d748e,true,768,true,""",""","despatches","despatches"
3826,PASS,512,512,true,e86ea95b-d9e5-4059-a2a8-fbcb5e75e961,true,768,true,"chandradeva","chandradeva","in","in"
3827,PASS,85,85,true,ba050a3f-fe07-4cb1-949a-fbd2fc3f454b,true,768,true,"fright","fright",""","""
3828,PASS,267,267,true,6c17c2a2-cb16-4599-813f-02cc7a7d25cf,true,768,true,""",""",",",","
3829,PASS,477,477,true,b29d52da-fd4b-4d6f-9a23-37f7fb53fa2c,true,768,true,"with","with",".","."
3830,PASS,237,237,true,222e0758-5b93-4a07-8077-6bac70091bec,true,768,true,"in","in",""","""
3831,PASS,295,295,true,5910d022-bd77-4c35-ba4e-66f946846f3a,true,768,true,""",""","drawn","drawn"
3832,PASS,331,331,true,6e39f50a-278e-4be8-993e-6bca182d8baf,true,768,true,"to","to",""","""
3833,PASS,292,292,true,b66d258c-a2f5-48ca-bf62-6632fbfaad56,true,768,true,""",""","strength","strength"
3834,PASS,476,476,true,96c9230c-a365-4434-b5b4-8a8da59a5c09,true,768,true,"and","and","s","s"
3835,PASS,489,489,true,457b5dc5-78a1-4a13-b0f6-5011f270fc81,true,768,true,"twins","twins",""","""
3836,PASS,282,282,true,74afd6c0-8e36-409c-b35f-b90300d6abaf,true,768,true,""",""",""","""
3837,PASS,519,519,true,8c7a89f2-14cf-4e66-8905-97801484e061,true,768,true,"duryodhana","duryodhana","now","now"
3838,PASS,543,543,true,187e7db7-9754-4683-9eec-7ca152864873,true,768,true,"forgotten","forgotten",""","""
3839,PASS,530,530,true,c7a6e25e-d44b-4f95-96f4-c6d08cafeabd,true,768,true,"and","and",""","""
3840,PASS,101,101,true,637b806d-35f6-457d-9e31-6667d26978d8,true,768,true,"after","after",""","""
3841,PASS,291,291,true,81c1a6aa-38a0-432d-b5ad-183daa094f3e,true,768,true,""",""","us","us"
3842,PASS,524,524,true,42cc2ea5-8e5b-45fd-9a2b-47f624b602c2,true,768,true,"what","what","resemble","resemble"
3843,PASS,547,547,true,16e31e57-6932-425a-ac48-6a303cedc2c6,true,768,true,"virulent","virulent","is","is"
3844,PASS,212,212,true,a235433d-608a-4ee6-81c8-a5367c8641c3,true,768,true,"rightly","rightly",""","""
3845,PASS,298,298,true,034cbf6c-d559-415c-b585-51317c782da7,true,768,true,"'","'",".","."
3846,PASS,474,474,true,23d6b6fb-f577-4772-b7e0-2089c7999f7f,true,768,true,"filled","filled",".","."
3847,PASS,480,480,true,a3fc4f4f-2c81-4af9-97c7-300710af12b7,true,768,true,"thus","thus",".","."
3848,PASS,467,467,true,bf42d48f-ae14-43fa-b190-77c491285bd0,true,768,true,"they","they",".","."
3849,PASS,55,55,true,c6d2645b-efce-46c4-9192-7b2f3f66b619,true,768,true,"we","we",""","""
3850,PASS,301,301,true,6d8a4404-160a-482d-8d16-c2a0f83028be,true,768,true,"'","'","can","can"
3851,PASS,494,494,true,aba387a9-36ce-4755-a009-4a0bbf1d527c,true,768,true,"kill","kill","of","of"
3852,PASS,471,471,true,40e10ebd-266e-424e-8a88-9313b11f3208,true,768,true,"that","that",".","."
3853,PASS,504,504,true,97e4f6f4-6e2c-4d36-9419-0aa53c0b7ae8,true,768,true,"the","the","'","'"
3854,PASS,509,509,true,837d75fd-ad3c-44c6-80e2-ed9af2b60d20,true,768,true,"the","the","know","know"
3855,PASS,505,505,true,ef0d5ff9-ac12-4b6b-a482-3044e426b04e,true,768,true,"that","that",".","."
3856,PASS,534,534,true,eeda629f-dbcd-49bb-a5ed-7fbd8e8aaa61,true,768,true,"standing","standing",",",","
3857,PASS,534,534,true,0df351c5-e36d-46b4-bca7-a1927d8224d0,true,768,true,"depend","depend","accomplished","accomplished"
3858,PASS,494,494,true,50de78f7-52f3-4d56-9c86-bd8ebde80603,true,768,true,"warriors","warriors","'","'"
3859,PASS,327,327,true,79b13c7c-87a4-4024-a023-387e195c3c28,true,768,true,"'","'","mighty","mighty"
3860,PASS,523,523,true,3fe87123-c8d7-4f34-875f-e2bdba7a8205,true,768,true,"bhimasena","bhimasena","s","s"
3861,PASS,263,263,true,5ba492be-3f20-4458-a443-96475a555d97,true,768,true,"mentor","mentor","'","'"
3862,PASS,267,267,true,7420cf89-3257-41cf-baeb-308e3601a698,true,768,true,"d","d","a","a"
3863,PASS,422,422,true,6980823a-586b-41a4-a480-ca90dfbe9805,true,768,true,"cloud","cloud","'","'"
3864,PASS,295,295,true,3e1d51c2-a69c-404f-b6a4-9be771dce2ae,true,768,true,""",""",",",","
3865,PASS,538,538,true,d1141cc4-87f6-40bd-96a3-7087cf6a240a,true,768,true,""",""","its","its"
3866,PASS,496,496,true,851f6d5d-a349-4797-a396-baeea58743e7,true,768,true,"axle","axle","?","?"
3867,PASS,211,211,true,03424581-a7d1-48b7-b398-8a20567099ff,true,768,true,"but","but",""","""
3868,PASS,279,279,true,6f6fbf69-c566-42bd-8e7b-117ee2cd958a,true,768,true,""",""","in","in"
3869,PASS,343,343,true,e1197d52-1b0d-4d82-876b-55beb72a507f,true,768,true,"addition","addition","'","'"
3870,PASS,294,294,true,bc295f95-c1a6-4715-ace7-3b5a8fb3b93d,true,768,true,"'","'",""","""
3871,PASS,483,483,true,e677db76-976b-4e2b-84d0-c277eeddb9c9,true,768,true,"karna","karna",".","."
3872,PASS,227,227,true,f9b7d55b-309d-41ea-9716-5a42871fcac4,true,768,true,"a","a","'","'"
3873,PASS,351,351,true,1b40237f-e819-4cac-93ac-b5c83411bc01,true,768,true,""",""","s","s"
3874,PASS,543,543,true,cc827e51-4c41-45f7-b553-7c8b0e6befb7,true,768,true,"uncle","uncle","who","who"
3875,PASS,531,531,true,1cc11915-08b9-4e61-b27a-b4412a43c336,true,768,true,"hates","hates","three","three"
3876,PASS,158,158,true,ef6b04c3-fcb6-4478-8eb6-ad27de033e5a,true,768,true,"worlds","worlds","'","'"
3877,PASS,305,305,true,67db725b-386a-4234-812f-1a6250e7743b,true,768,true,""",""",".","."
3878,PASS,548,548,true,9e4d4ba1-3774-4c80-9017-1b1077d3e125,true,768,true,"there","there","and","and"
3879,PASS,540,540,true,8b709843-eb28-4b7e-9786-09a822699467,true,768,true,"one","one","'","'"
3880,PASS,551,551,true,439a5f0c-3338-4147-9170-b923c8a8c208,true,768,true,"stricken","stricken","deserted","deserted"
3881,PASS,264,264,true,a152c23c-18c3-4bc3-b026-cb91bf0ca09c,true,768,true,"the","the",""","""
3882,PASS,325,325,true,68ad04ca-fffc-409d-9646-302be35d9ad7,true,768,true,""",""",".","."
3883,PASS,484,484,true,164ef4af-2ebf-47cf-890b-051c3e6a32c5,true,768,true,"and","and",".","."
3884,PASS,533,533,true,ad78f7ad-f971-4b43-8ca6-ffaaa4ac87c5,true,768,true,"yet","yet",""","""
3885,PASS,517,517,true,b3b2a0bf-3bac-414f-bc91-b89e91ca62f2,true,768,true,"next","next",""","""
3886,PASS,266,266,true,e9b98ee7-e0ed-47d9-9837-2d72bc3daf4e,true,768,true,""",""",""","""
3887,PASS,291,291,true,4ae8b948-e228-4089-aba7-a0ffc5bc4673,true,768,true,""",""","the","the"
3888,PASS,507,507,true,c3326c4e-8e9c-4220-8cfb-bd351d1f9493,true,768,true,"houses","houses","in","in"
3889,PASS,504,504,true,69bcabce-5248-4e6d-a80e-83b92f506dbc,true,768,true,"this","this","'","'"
3890,PASS,153,153,true,7bf050c9-3dbc-4f1a-8015-11a8693810fa,true,768,true,"this","this",""","""
3891,PASS,276,276,true,c59affd4-8479-46b9-b338-e5e9a354f0e8,true,768,true,"'","'",""","""
3892,PASS,517,517,true,a2e7686e-504a-451e-99e7-46481bcc0dd0,true,768,true,"you","you",".","."
3893,PASS,470,470,true,ca064553-4d6b-4923-afc4-7b25dcfd465e,true,768,true,"the","the","rob","rob"
3894,PASS,344,344,true,3cafaded-162e-4646-a9ed-022e122acaf2,true,768,true,"others","others",""","""
3895,PASS,295,295,true,398078a3-7c4c-46ed-8a93-51035d99e6e5,true,768,true,""",""",".","."
3896,PASS,488,488,true,e1005fe6-0271-48fd-bcab-4d6fc9943ee2,true,768,true,"on","on","does","does"
3897,PASS,532,532,true,b854b267-0343-4252-86da-e830548df01e,true,768,true,"aswatthaman","aswatthaman","their","their"
3898,PASS,531,531,true,322d8f9e-a8ac-45b4-a977-3f6e91fc80cb,true,768,true,"bright","bright","your","your"
3899,PASS,367,367,true,f281b479-1fd5-408c-9beb-5263059f045d,true,768,true,"wanting","wanting","'","'"
3900,PASS,276,276,true,9075f71e-1b23-45fa-9750-7e5c70d34abc,true,768,true,""",""",",",","
3901,PASS,350,350,true,e216a7ae-442a-40b1-933e-144de120ba5b,true,768,true,"swords","swords",""","""
3902,PASS,283,283,true,5e9f44df-db1e-4e15-a043-5c230bcbf975,true,768,true,""",""","in","in"
3903,PASS,485,485,true,a7312fd7-c29f-4ee1-bbf3-32a99de1cd63,true,768,true,"thousands","thousands",".","."
3904,PASS,496,496,true,f26aaab9-c030-4533-bc24-0fb86cef148d,true,768,true,"however","however","the","the"
3905,PASS,248,248,true,a4e07976-8e51-4c86-abf5-3d359b9fed7a,true,768,true,"power","power",""","""
3906,PASS,278,278,true,6238a0cc-54ce-4e61-a979-ad3e300f86c5,true,768,true,""",""","your","your"
3907,PASS,503,503,true,85d3bee3-f03d-4f20-b5d4-b9bff89afcde,true,768,true,"energy","energy",".","."
3908,PASS,492,492,true,1dfeb92e-8275-4b63-8802-fe2c875d5edd,true,768,true,"thus","thus","great","great"
3909,PASS,481,481,true,6b93dbce-8139-4691-bb9c-b1e5c4c0887f,true,768,true,"battles","battles","then","then"
3910,PASS,417,417,true,13a502fd-7618-4f6c-933e-be200b376c45,true,768,true,"seated","seated",""","""
3911,PASS,299,299,true,0c2b89dd-76ee-48e5-93b9-6bb204ef9240,true,768,true,""",""","no","no"
3912,PASS,366,366,true,8cda3c0d-d6d3-4911-9a36-aacf890ccebe,true,768,true,"doubt","doubt",""","""
3913,PASS,287,287,true,c2b57c69-91e6-418c-9681-42dc02281a23,true,768,true,""",""","dispatches","dispatches"
3914,PASS,494,494,true,b2237552-43e8-4d0b-9c79-fb31efde9498,true,768,true,"kratha","kratha",".","."
3915,PASS,479,479,true,4838c3ad-2836-44bd-9302-ab974a28288a,true,768,true,"however","however","the","the"
3916,PASS,220,220,true,ed969ab3-1b55-40ca-b1ee-0e0472a5ec7d,true,768,true,"kauravas","kauravas",""","""
3917,PASS,270,270,true,1bab345f-07a6-4bee-a9de-94c146c9d90f,true,768,true,""",""","by","by"
3918,PASS,486,486,true,a866052d-560f-479c-8aab-695f419d774f,true,768,true,"horsemen","horsemen","where","where"
3919,PASS,91,91,true,c3b449b6-96ba-4e6a-96b2-c49e9c79cb59,true,768,true,"arrows","arrows",""","""
3920,PASS,275,275,true,c7108943-228d-4f51-803b-846a34068730,true,768,true,""",""","he","he"
3921,PASS,476,476,true,fd9158d6-18f8-4109-aa0c-104588a99d1e,true,768,true,"stands","stands","ten","ten"
3922,PASS,48,48,true,aba69280-c6b7-4816-b644-7e68515c89be,true,768,true,"thousand","thousand",""","""
3923,PASS,296,296,true,a475512a-234d-4edc-88b0-23daaa9df087,true,768,true,""",""","prince","prince"
3924,PASS,398,398,true,73ce0694-acb7-42fa-abef-9ec9dcbe1118,true,768,true,"strikes","strikes",""","""
3925,PASS,290,290,true,f05a3c4b-6387-4239-9a5d-66c43163e149,true,768,true,""",""",".","."
3926,PASS,351,351,true,69a26864-cb06-4ef4-a7bd-618bc3e2d49c,true,768,true,"aswatthaman","aswatthaman",""","""
3927,PASS,275,275,true,d9b4f44b-1daa-4145-9b9e-190489fe9ca9,true,768,true,""",""",".","."
3928,PASS,467,467,true,4d41bdf5-21e9-44a4-b5fc-0398fc8476e0,true,768,true,"dhrishtadyumna","dhrishtadyumna","and","and"
3929,PASS,473,473,true,53e5432e-aa5d-466a-b1c1-f042198c2bec,true,768,true,"inundate","inundate","the","the"
3930,PASS,505,505,true,e016a09c-b5f4-4852-884a-0495d1054e53,true,768,true,"battlefield","battlefield","like","like"
3931,PASS,522,522,true,53e23fa2-1843-42d7-944a-11e5d9082752,true,768,true,"vasava","vasava","-","-"
3932,PASS,161,161,true,7a47b7d5-5fdd-4da2-a950-31a735ce0086,true,768,true,"toothed","toothed",".","."
3933,PASS,288,288,true,fc1844e2-9d48-46a8-96e1-0871b0df4def,true,768,true,""",""","the","the"
3934,PASS,104,104,true,5bb34f48-de65-445c-8901-2ee8a02cec52,true,768,true,"sweet","sweet",""","""
3935,PASS,288,288,true,4c9d1356-c4e1-41dd-a9e2-a4ee3a3c5ea9,true,768,true,""",""","gold","gold"
3936,PASS,469,469,true,455107f5-9b65-4267-bf0f-aa58b37d4c73,true,768,true,"filigree","filigree",",",","
3937,PASS,484,484,true,8c2b5f5a-1c69-406e-b28d-4b967dd6e23b,true,768,true,"mired","mired",""","""
3938,PASS,260,260,true,68ff3017-0ab6-4f5e-973f-d0f574af28a8,true,768,true,""",""","astounding","astounding"
3939,PASS,480,480,true,e2302e4f-b864-416c-88c2-c7436f4ace0a,true,768,true,"skill","skill","twinkling","twinkling"
3940,PASS,405,405,true,2c753cae-c98c-4185-a47d-1e906ac2c281,true,768,true,"of","of",""","""
3941,PASS,266,266,true,a74317c8-0d2a-491d-8221-e77e6a2057c6,true,768,true,""",""","the","the"
3942,PASS,512,512,true,239a69e6-430b-47d6-905e-66ce35f16482,true,768,true,"power","power","in","in"
3943,PASS,500,500,true,7150120a-d374-4392-8fe1-bdb1f1804c50,true,768,true,"moonlight","moonlight",".","."
3944,PASS,421,421,true,7954fd28-f2a8-4cb9-8628-bf7611ecc587,true,768,true,"through","through",""","""
3945,PASS,248,248,true,070f90e6-e499-49ce-b8a2-17b8931ec5da,true,768,true,""",""","three","three"
3946,PASS,477,477,true,c4848131-2eb4-460d-a478-461e4697843b,true,768,true,"arrows","arrows",".","."
3947,PASS,286,286,true,3ef2917c-24b7-4428-b7de-086f574413f2,true,768,true,"your","your",""","""
3948,PASS,263,263,true,7c6a306a-adcc-4ad1-8e52-68e9a106e3dc,true,768,true,""",""",".","."
3949,PASS,187,187,true,971de3b0-0c1d-413d-bb0b-165f9d8932bd,true,768,true,"the","the",""","""
3950,PASS,284,284,true,7a3d6180-93ac-406c-9a65-e32241f34aff,true,768,true,""",""","tells","tells"
3951,PASS,255,255,true,988d4ac6-9cc4-4318-9a7b-68d38e843d9b,true,768,true,"karna","karna",""","""
3952,PASS,289,289,true,2b2e14d1-e380-4dfb-9b1e-e6861520b75a,true,768,true,""",""","horses","horses"
3953,PASS,462,462,true,36fdc31e-4907-4438-8536-7bdb3b202546,true,768,true,"himself","himself",""","""
3954,PASS,286,286,true,9aef13c7-408c-4f4a-9c1e-dc97cc950aa7,true,768,true,""",""",""","""
3955,PASS,176,176,true,d3eabc3d-cbcf-4f4d-8f60-22bcf7424605,true,768,true,"as","as",""","""
3956,PASS,288,288,true,0a8f830a-6e73-4c7c-a788-1c471ae6a6db,true,768,true,""",""","of","of"
3957,PASS,511,511,true,25fa4c61-f918-4360-9526-d7b8be569bcc,true,768,true,"yuyudhana","yuyudhana","?","?"
3958,PASS,403,403,true,6420c2ec-0aa1-40f5-bec8-227b73030f5e,true,768,true,"o","o",""","""
3959,PASS,291,291,true,d8149533-22b1-43c3-b3ff-166c65482d52,true,768,true,""",""","of","of"
3960,PASS,268,268,true,fe7362fc-1d5f-4155-9518-5e17880368e9,true,768,true,"karna","karna",""","""
3961,PASS,272,272,true,d9b42939-aa57-45b7-b308-21a5ed828a4e,true,768,true,""",""",".","."
3962,PASS,534,534,true,3ecf5208-ca28-4d0b-964b-9f6674f926ab,true,768,true,"o","o","the","the"
3963,PASS,34,34,true,61f009ef-effe-4388-9e48-94c17f32efae,true,768,true,"might","might",""","""
3964,PASS,312,312,true,f647d17d-9306-466a-9da3-a932275468f3,true,768,true,""",""","but","but"
3965,PASS,496,496,true,a00b80d7-551d-46f6-a0e0-eb1fdba75c47,true,768,true,"which","which",""","""
3966,PASS,489,489,true,b5ef0fd0-0cae-462e-916f-755f3308b9dd,true,768,true,"arjuna","arjuna","through","through"
3967,PASS,542,542,true,fc34ac0d-efed-432c-95a8-aacee9bbcf89,true,768,true,"the","the","of","of"
3968,PASS,155,155,true,e9fd7ddd-c106-47da-b6c5-bd3950842ccd,true,768,true,"addressing","addressing",""","""
3969,PASS,258,258,true,a9c5f9e9-7772-4f4e-83ce-7f7aa51d9060,true,768,true,""",""",".","."
3970,PASS,559,559,true,72f97aa4-cbc6-4485-9ce6-917c84f0a03f,true,768,true,"he","he",",",","
3971,PASS,524,524,true,804aa780-82dd-422a-9b9d-045877ab344d,true,768,true,""",""",""","""
3972,PASS,564,564,true,c817957a-1b4b-4bd5-a7f8-5ca64b8e821c,true,768,true,"saying","saying",""","""
3973,PASS,109,109,true,68813939-af26-4923-bbe3-82e070cc9ed6,true,768,true,"in","in",""","""
3974,PASS,291,291,true,96ad4259-2382-4215-b8ee-a2946f879371,true,768,true,""",""","his","his"
3975,PASS,528,528,true,50346b3c-1979-4396-8790-060579b94b9e,true,768,true,"head","head","into","into"
3976,PASS,19,19,true,7d2c35c0-4934-4717-9ce4-faef2b97f119,true,768,true,"battle","battle",""","""
3977,PASS,280,280,true,f3d24541-6d00-4c4f-aba5-0482b1a367da,true,768,true,""",""","as","as"
3978,PASS,525,525,true,26294fec-b5b8-436a-8ffc-1ff7a44fb017,true,768,true,"arjuna","arjuna",".","."
3979,PASS,174,174,true,edde1888-70bd-45c5-9448-721194015f69,true,768,true,"he","he",""","""
3980,PASS,266,266,true,a99ade56-b39d-493a-8df0-c850e741bbfd,true,768,true,""",""","?","?"
3981,PASS,453,453,true,930e3ba0-1b63-42f3-9513-384b794b625e,true,768,true,"other","other","is","is"
3982,PASS,527,527,true,88300f9f-1092-4107-a0d4-c2c08d883e20,true,768,true,"because","because",".","."
3983,PASS,498,498,true,d479f3c1-7687-495c-925d-e8ec6425bdaa,true,768,true,"i","i","-","-"
3984,PASS,475,475,true,6f020f1f-49fd-46dd-b14a-176e26c00480,true,768,true,"lashes","lashes","!","!"
3985,PASS,379,379,true,baf1b087-8410-4371-91e2-377e2eb6974b,true,768,true,"hear","hear",""","""
3986,PASS,304,304,true,30699690-ac91-44bf-aec0-fdeb0586dbc2,true,768,true,""",""",".","."
3987,PASS,507,507,true,06485856-8ad8-44bb-8ad7-7c59184eb852,true,768,true,"o","o","kings","kings"
3988,PASS,409,409,true,b8a0b56f-e7ac-49c5-90ec-fcb4f07c5567,true,768,true,"cased","cased",""","""
3989,PASS,271,271,true,959eae91-acae-454c-9d72-581fa431b35c,true,768,true,""",""","engages","engages"
3990,PASS,267,267,true,f7ef5c00-5a56-44d2-aec8-0526647dc90b,true,768,true,"aswatthaman","aswatthaman",""","""
3991,PASS,280,280,true,85defc3b-b0f1-4a72-998d-ca2606c7d071,true,768,true,""",""",".","."
3992,PASS,527,527,true,6034126c-a2b2-48cc-a8a4-2d52ab0df862,true,768,true,"o","o",",",","
3993,PASS,331,331,true,38fb5d35-811a-43e9-bb47-4772ff8b4f65,true,768,true,"and","and",""","""
3994,PASS,292,292,true,2bee76e7-2293-48de-9c2c-33a7819157e8,true,768,true,""",""","of","of"
3995,PASS,489,489,true,1b7a0f77-b88b-49cf-93a5-1564c6d37e29,true,768,true,"death","death","and","and"
3996,PASS,499,499,true,95b44740-2cf9-47e7-829b-fa93e56f3956,true,768,true,"spiked","spiked",".","."
3997,PASS,79,79,true,5885978d-113e-4fbb-a2f6-26f4e0971db7,true,768,true,"seeing","seeing",""","""
3998,PASS,297,297,true,4ac91164-66e7-47e5-8641-ab8307ac2de2,true,768,true,""",""","looses","looses"
3999,PASS,483,483,true,b263236e-689a-42f4-8516-1bfdec02b404,true,768,true,"hundreds","hundreds","orders","orders"
4000,PASS,193,193,true,3a61785d-9494-4ad0-a49b-df2e56882461,true,768,true,"diverse","diverse",""","""
4001,PASS,288,288,true,5643384e-52f5-427d-b51e-8cd878f7bc45,true,768,true,""",""",""","""
4002,PASS,544,544,true,8abe92f5-6067-464b-86e2-c3b16fdc4540,true,768,true,"krishna","krishna",".","."
4003,PASS,516,516,true,72105333-ace3-4fe1-9090-ec3a61adb6fa,true,768,true,"arjuna","arjuna","in","in"
4004,PASS,503,503,true,e0c26d60-5995-403d-a537-49411036485e,true,768,true,"which","which","your","your"
4005,PASS,313,313,true,cd23dad7-772a-482a-a764-9fc55a153d49,true,768,true,"son","son",""","""
4006,PASS,293,293,true,2c0fae79-d199-44f9-8e46-50df95194a16,true,768,true,""",""","absolute","absolute"
4007,PASS,242,242,true,3f36dfcf-c99e-4980-8bb4-01d70a8e3a3d,true,768,true,"disorder","disorder",""","""
4008,PASS,280,280,true,dffcb3ce-6676-4cbf-8aa3-08f2319dc3c2,true,768,true,""",""","thunderous","thunderous"
4009,PASS,483,483,true,6b69a8c1-fa0a-4aec-95ab-b1f61d9099d0,true,768,true,"twang","twang",".","."
4010,PASS,188,188,true,5885b2c7-2b3e-4886-b0e1-ede6f0d13d29,true,768,true,"your","your",""","""
4011,PASS,293,293,true,e00c2477-e31c-4b5b-b1bb-9e3d2662bc87,true,768,true,""",""","in","in"
4012,PASS,479,479,true,16b38914-ab44-4b5d-9b9c-6b31605bab47,true,768,true,"his","his","karna","karna"
4013,PASS,324,324,true,3b9b2174-71bc-42c2-af67-dbd744d0f538,true,768,true,"strike","strike",""","""
4014,PASS,298,298,true,cd3f38fb-6587-4cc5-ae72-0c75555ad289,true,768,true,""",""","remembers","remembers"
4015,PASS,555,555,true,657ae4ed-5f2f-42db-89f8-5ee05c080065,true,768,true,"all","all","with","with"
4016,PASS,380,380,true,c4473f0f-e012-4910-a6fc-fbcb28e2501e,true,768,true,"great","great",""","""
4017,PASS,303,303,true,bb83074c-a594-4f26-9d1b-149a2c3357ae,true,768,true,""",""",",",","
4018,PASS,483,483,true,406b744c-3c04-4796-8dd2-867a922fb88f,true,768,true,"karna","karna",",",","
4019,PASS,77,77,true,81a5f1b3-e410-4c7d-9fa0-86c20f690283,true,768,true,"retaliate","retaliate",""","""
4020,PASS,277,277,true,01f87167-7b0a-4691-b6c0-e45688422a46,true,768,true,""",""",".","."
4021,PASS,494,494,true,75c9078b-8a2b-4bd2-ad54-0fe7ca787047,true,768,true,"a","a","slashed","slashed"
4022,PASS,339,339,true,8f9b7d61-fba4-4021-a51c-a59aeffd3606,true,768,true,"with","with",""","""
4023,PASS,299,299,true,72a6bac3-ce7b-4df1-8e7d-1af221c67146,true,768,true,""",""","sarva","sarva"
4024,PASS,256,256,true,95ed2448-47fc-4f8e-9a38-e1e8af2a285d,true,768,true,"kapardin","kapardin",""","""
4025,PASS,305,305,true,4f7dcdfa-212f-48e8-add3-bd1ff1cbd404,true,768,true,""",""","standard","standard"
4026,PASS,488,488,true,e71e98ed-a42b-4b6f-9336-69940b7c4742,true,768,true,"each","each",".","."
4027,PASS,509,509,true,dfd9068f-cf18-4941-b491-0543d9643b71,true,768,true,"the","the","triumph","triumph"
4028,PASS,484,484,true,8cda223d-a12e-41da-beff-6fecd70a6d72,true,768,true,"over","over",".","."
4029,PASS,532,532,true,4ea3211f-4605-40c5-865c-485a3f1328ec,true,768,true,"they","they",".","."
4030,PASS,409,409,true,0820cf62-679a-4a4a-bdec-eae43a2dd767,true,768,true,"then","then",""","""
4031,PASS,294,294,true,77968fc9-c21c-48b2-a5a2-74de3ad4e209,true,768,true,""",""","the","the"
4032,PASS,484,484,true,2f67c1e5-10eb-496c-97d0-84ba3f81f03b,true,768,true,"sun","sun",",",","
4033,PASS,466,466,true,7d7c6273-b7cf-465e-a83a-4b8e2299d00f,true,768,true,"sharing","sharing",""","""
4034,PASS,298,298,true,856d1651-76d1-49ea-91b7-8a8a7da7235f,true,768,true,""",""","and","and"
4035,PASS,510,510,true,20c8f00d-35fe-40d2-b598-4f7c18b2bc54,true,768,true,"karna","karna",".","."
4036,PASS,541,541,true,85a12f8e-6fe7-49dc-b77c-b15f569daceb,true,768,true,"struck","struck","through","through"
4037,PASS,503,503,true,34cc3d78-a620-49f7-8686-2e28000a7216,true,768,true,"that","that","cloud","cloud"
4038,PASS,510,510,true,3301cf19-f80d-494e-8893-6d1fc0ccd558,true,768,true,"of","of","winged","winged"
4039,PASS,388,388,true,5d34320c-b2f5-4c9c-9c83-5434ccbd6244,true,768,true,"arrows","arrows",""","""
4040,PASS,285,285,true,6442bfdd-a00d-46c9-aee9-7d8174d42272,true,768,true,""",""",".","."
4041,PASS,520,520,true,8f653f3f-5c6d-4618-8522-c2052c94cf06,true,768,true,"karna","karna","svayambhu","svayambhu"
4042,PASS,534,534,true,c9486da0-b986-4490-af8e-dcc4baca2f24,true,768,true,"himself","himself",""","""
4043,PASS,514,514,true,a075cedc-28d1-41a5-9138-e720248ef10b,true,768,true,"arjuna","arjuna","in","in"
4044,PASS,491,491,true,b8d60746-ecbc-4429-a8e3-3c902d9dc1b7,true,768,true,"great","great",".","."
4045,PASS,512,512,true,e8232b74-ab76-4e8d-b63e-a5abd5ff9e86,true,768,true,"he","he","his","his"
4046,PASS,297,297,true,b3e786f1-b19d-49bd-9df3-ae08f01e6e26,true,768,true,"massive","massive",""","""
4047,PASS,269,269,true,a4c64800-fbb7-401c-8c6b-d84362e9446b,true,768,true,""",""","was","was"
4048,PASS,494,494,true,2812c5a4-ac2a-426f-9878-cfe75ff40499,true,768,true,"in","in","the","the"
4049,PASS,509,509,true,6bd9edd4-84c8-4cef-99ad-b1f3de6d330f,true,768,true,"lord","lord",""","""
